bhattacharyya,chebyshev,cosine_dist,euclidian,frame,hamming,kl_div,manhattan,mu_augment,mu_original,sigma_augment,sigma_original,ssim_dist,step,file
-17.536192317962648,205.29216494750978,0.03386841416358943,29854.87337109375,501.0,571535.988,6067667.488,18230399.24,74.90226368713378,74.90226368713378,23.551706893920898,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-0.1/seed_2/2024-05-25_06-31-32/augment.csv
,1763.9988452148436,0.38260734832286836,138007.37790625,501.0,571536.0,,83458889.008,74.90226385498048,74.90226368713378,201.09936947631837,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-8.5/seed_2/2024-05-23_18-50-48/augment.csv
,2390.3298325195315,0.45729495358467104,190582.64746875,501.0,571535.154,,115343279.712,74.90226417541504,74.90226368713378,271.2357028808594,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-11.5/seed_2/2024-05-23_18-53-00/augment.csv
-17.542737873077392,192.1605512084961,0.006396848678588817,26935.80274609375,501.0,571536.0,4990103.313,16239015.232,74.90226358032227,74.90226368713378,27.349986042022707,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-0.6/seed_2/2024-05-25_06-33-31/augment.csv
-17.543323879241942,193.32514938354493,0.0035529229640960214,26670.72964453125,501.0,571535.996,4903831.517,15903374.218,74.90226371765137,74.90226368713378,28.632530204772948,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-0.7/seed_2/2024-05-25_06-33-52/augment.csv
-17.543780269622804,196.7741540527344,0.000383583068847605,26491.83021875,501.0,571536.0,4858082.236,15241107.47,74.90226354980469,74.90226368713378,31.568115421295165,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-0.9/seed_2/2024-05-25_06-34-36/augment.csv
,1346.4909633789061,0.3069641674757004,103365.295296875,501.0,571536.0,,62420989.504,74.90226440429687,74.90226368713378,154.52193795776367,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-6.5/seed_2/2024-05-23_18-49-13/augment.csv
,3121.1093559570313,0.511763581097126,252300.231,501.0,571535.944,,152768153.056,74.90226374816895,74.90226368713378,353.2406240234375,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-15/seed_2/2024-05-23_18-55-44/augment.csv
,2494.7238388671876,0.4667352658510208,199381.718875,501.0,571536.0,,120679603.2,74.9022642364502,74.90226368713378,282.9422969970703,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-12/seed_2/2024-05-23_18-53-21/augment.csv
,2703.5175327148436,0.4837468888759613,217001.53725,501.0,571536.0,,131360537.824,74.9022635192871,74.90226368713378,306.3651636962891,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-13/seed_2/2024-05-23_18-54-11/augment.csv
,2912.312888671875,0.49863609290122984,234642.30453125,501.0,571536.0,,142056653.056,74.90226531982422,74.90226368713378,329.79864416503904,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-14/seed_2/2024-05-23_18-54-57/augment.csv
-17.536961410489788,324.03292413330075,0.012116240739822336,29451.57608984375,501.0,571535.888,6259566.349036403,17399009.824,74.90226371765137,74.90226368713378,44.304287788391115,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-1.6/seed_2/2024-05-25_06-37-08/augment.csv
,1972.7667587890626,0.41159002125263217,155478.02115625,501.0,571536.0,,94056529.776,74.90226268005371,74.90226368713378,224.453361907959,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-9.5/seed_2/2024-05-23_18-51-33/augment.csv
,2181.5452685546875,0.43620209383964537,173009.0690625,501.0,571536.0,,104686588.848,74.90226336669922,74.90226368713378,247.8344777832031,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-10.5/seed_2/2024-05-23_18-52-16/augment.csv
-17.54325048828125,219.9422716064453,0.0003711544275283326,26787.3890234375,501.0,571536.0,4989332.828,15290995.906,74.90226368713378,74.90226368713378,34.89174047851562,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-1.1/seed_2/2024-05-25_06-35-21/augment.csv
,720.3373190917969,0.13108499586582184,53622.586875,501.0,571536.0,,32151056.684,74.9022638092041,74.90226368713378,85.51659278869629,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-3.5/seed_2/2024-05-23_18-47-03/augment.csv
-17.531698836836703,365.71315258789065,0.020609712600707965,31168.69327734375,501.0,571536.0,7295398.165697674,18475033.4,74.90226365661621,74.90226368713378,48.35632595825195,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-1.8/seed_2/2024-05-25_06-37-52/augment.csv
,616.0057476806641,0.09560873675346372,46109.38884375,501.0,571536.0,,27635726.2,74.90226327514648,74.90226368713378,74.28764503479005,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-3/seed_2/2024-05-23_18-46-40/augment.csv
,824.676862915039,0.16577226448059082,61501.469796875,501.0,571536.0,,36930675.664,74.90226391601563,74.90226368713378,96.86889991760253,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-4/seed_2/2024-05-23_18-47-24/augment.csv
-17.528275333384357,386.5570539550781,0.025492953300476028,32140.2956796875,501.0,571535.814,8031075.468253968,19071600.956,74.90226371765137,74.90226368713378,50.424489997863766,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-1.9/seed_2/2024-05-25_06-38-14/augment.csv
-17.53453054074888,344.8712280883789,0.016136373162269547,30270.048859375,501.0,571536.0,6720729.998765432,17917594.624,74.90226365661621,74.90226368713378,46.315022857666015,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-1.7/seed_2/2024-05-25_06-37-30/augment.csv
,1555.2408015136718,0.3481734766960144,120622.1935625,501.0,571536.0,,72906244.432,74.90226481628417,74.90226368713378,177.78318942260742,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-7.5/seed_2/2024-05-23_18-50-00/augment.csv
,1033.3842009277344,0.22929255640506743,77909.468640625,501.0,571536.0,,46927049.744,74.90226379394531,74.90226368713378,119.80303775024414,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-5/seed_2/2024-05-23_18-48-07/augment.csv
,3016.7109506835936,0.5054006415605545,243469.83603125,501.0,571536.0,,147410758.752,74.90226361083984,74.90226368713378,341.51868035888674,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-14.5/seed_2/2024-05-23_18-55-22/augment.csv
-17.52413567343911,407.4031286621094,0.030744110107421826,33178.39279296875,501.0,571536.0,8981960.351648351,19711922.572,74.90226277160644,74.90226368713378,52.51634098052978,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-2/seed_2/2024-05-23_18-45-56/augment.csv
,2807.9150864257813,0.49143226838111875,225820.044,501.0,571536.0,,136706279.712,74.90226426696778,74.90226368713378,318.08072387695313,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-13.5/seed_2/2024-05-23_18-54-34/augment.csv
-17.541915130615234,192.66465896606445,0.010110499739646861,27314.26472265625,501.0,571536.0,5118221.09,16582243.49,74.90226434326172,74.90226368713378,26.215719207763673,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-0.5/seed_2/2024-05-25_06-33-10/augment.csv
-17.541915130615234,192.66465896606445,0.010110499739646861,27314.26472265625,501.0,571536.0,5118221.09,16582243.49,74.90226434326172,74.90226368713378,26.215719207763673,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-0.5/seed_2/2024-05-23_18-44-49/augment.csv
-17.538001358032226,201.96329251098632,0.026589803457260083,29078.21587109375,501.0,571536.0,5760924.67,17764863.212,74.90226362609863,74.90226368713378,23.900990913391112,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-0.2/seed_2/2024-05-25_06-31-59/augment.csv
,929.0284177246094,0.19866456866264343,69622.370109375,501.0,571535.51,,41878571.584,74.90226358032227,74.90226368713378,108.30578779602051,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-4.5/seed_2/2024-05-23_18-47-46/augment.csv
-17.539551940917967,198.7678991394043,0.02020163631439204,28391.38983203125,501.0,571536.0,5502209.433,17340001.488,74.90226373291016,74.90226368713378,24.47202783203125,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-0.3/seed_2/2024-05-25_06-32-23/augment.csv
-17.54085432434082,195.67966143798827,0.014709170579910228,27801.43156640625,501.0,571535.996,5288580.066,16948422.512,74.90226361083984,74.90226368713378,25.24974401473999,33.18839166259766,0.0,250.5,exp-contrast/pendulum_swingup_augment_stats/drqv2_aug_pixels-True-contrast-0.4/seed_2/2024-05-25_06-32-46/augment.csv
